Text,Review-basic-sentiment
"I saw Brother's Shadow at the Tribeca Film Festival and loved it! Judd Hirsch and Scott Cohen are great as father and son. The film follows Scott Cohen from parole in Alaska back to his family in Brooklyn. He shows up there because his brother has died, and he embarks on a journey to slowly repair his estranged relationships with his brother's wife and child and his father who has never forgiven him for being the black sheep of the family. The story takes us deep into the hearts and minds of this family and allows you to more deeply understand the complexity of their lives. Also, the imagery of the woodworking business and the Brooklyn backdrop sets the tone for this rich and revealing family portrait.",Positive
"I rented this movie with very low expectations, but was pleasantly surprised. This movie is extremely good stuff. And one would never guess it was low budget.<br /><br />EIGHTEEN, directed by 'Richard Bell' centers around an 18 year old named Pip, played by the superb 'Paul Anthony' who leaves his home because of the circumstances surrounding the way his older brother died. He is overcome with guilt by this event and falls into a hard life of a runaway teen on drugs and alcohol. On his 18th birthday, his father tracks Pip down and gives him a tape left for him by his grandfather, of which he was to listen to on his 18th birthday.<br /><br />The way the whole film is told is with two simultaneous stories unfolding at the same time. The present life of Pip and the past life of his grandfather during WW11 of which Pip listens to on the tape.<br /><br />The three outstanding performances in this movie are the ones from 'Paul Anthony' as Pip and 'Brenden Fletcher' playing Jason, the young 18 year WW11 soldier, his grandfather. Also, the role of the WW11 wounded medic 'Macauley' played by 'Mark Hildreth.' All putting in fine performances.<br /><br />A couple of concerns and scenes that didn't sit too well with me...the priest, Father Chris played by 'Alan Cumming' who is gay and in broad daylight pick's up the local street hustler the whole neighborhood knows about. And then we have the local store clerk named Jeff, a sweetheart played by the attractive 'David Beaszely' who just wants to be loved, and for some unknown reason is attracted to the very unattractive and sleaze ball street hustler, Clerk, who sleeps with just about anyone and in all likelihood is a walking toxic time bomb. On top of all that he's not a very likable person. This part just didn't ring true.<br /><br />The parts I really like the most was the flashbacks to the War. They were so well acted and very touching. There is a scene at the end where the one soldier is dying and the other soldier, 'Jason' is there for him to comfort and show him love as he lays badly injured and dying. This is such a wonderful and touching scene it left me in tears. Beautifully acted.<br /><br />I highly recommend this movie. It is one of love, redemption and the power of the human spirit to survive.",Positive
"This movie has so many wonderful elements to it! The debut performance of Reese Witherspoon is, of course, marvelous, but so too is her chemistry with Jason London. The score is remarkable, breezy and pure. James Newton Howard enhances the quality of any film he composes for tenfold. He also seems to have a knack for lost-days-of-youth movies, be sure to catch his score for the recent ""Peter Pan"" and the haunting Gothic music of ""The Village."" I first saw this film at about 13 or 14 and now I don't just cry at the ending, I shed a tear or two for the nostalgia. Show this movie to your daughters. It will end up becoming a lifetime comfort film.",Positive
"So well made, no CGI crap. Has anyone else been on the ""Jumping Crocs"" tour of Darwin's Adelaide River before? Black Water was WAY realistic; Rogue was a bit cringeworthy.<br /><br />Thought the blonde chick was excellent in it - haven't really seen her before. And the other chick is a babe, she is always excellent. <br /><br />V. suspenseful - I would compare it to Jaws over any other man eating animal flick. <br /><br />Got the hole Aussie thing down pat without going OTT with struths and crikeys, as well. <br /><br />Loved it!",Positive
"Normally I don't like series at all. They're all to predictable and they tend to become boring and dull very fast.<br /><br />These series however, are well played, the story follows through all episodes and even if you miss one, the story will still be catching your mind.<br /><br />The episodes are all filmed on a hospital and takes you further and further in to the mysteries of dark and old secrets that lies just beneath the surface of the mighty hospital.",Positive
"If I was British, I would be embarrassed by this portrayal of incompetence. A protection agent of the Special Branch unable to defend herself against a sick, unarmed and untrained assailant? The Home Office sends a single ""Science Adviser"" to investigate a possible Level Four biohazard, and that ""Advisor"" doesn't have the sense to wear even a mask and gloves? Totally unprotected London police officers working side by side with technicians in full biohazard suits? The ""Advisor"" and his bodyguard bearding the lair of a sociopathic doctor experimenting on human subjects without any backup? Puh-leeze! One wonders whether the producers could not afford to hire any technical advisers or if, for some arcane reason, they consciously decided to portray the principals as hopelessly incompetent. Even my wife, who has no background in either medicine or law enforcement, was rolling her eyes in disbelief. After the first episode, I was discouraged; now that I have seen two episodes, I give up.",Negative
"I saw this movie on the Hallmark Channel and thought it was wonderful, especially since it was based on a true man. Pierce Brosnan was very good as the loner English man who took on the persona of the half breed Grey Owl. The photography was beautiful.<br /><br />This movie made me do more research into this character Archie Belaney known simple as Grey Owl. I want to read as much as I can about him. At the time I did not know Richard Attenborough had directed it. But I am not surprised. I like all his movies whether he is acting or directing. I gave it the highest rating. However, I would have liked to have seen more in the movie about WHY he took on this persona as it only showed the two aunts who raised him and his room in their house.<br /><br />You can't go wrong with this movie if you are like me and enjoy a beautiful story without hearing foul language and contrived special effects every few minutes.",Positive
"After enjoying this show for years, I use to dream of being able to see them all again and share them with my grandchildren. I am so happy to pay a small amount for the memories that I have found recorded on DVD. Florida was a caring mother with a loving hard working husband, one spoiled beautiful daughter and two sons as different as day and night. Michael, the baby son is a freedom walker and JJ is a clown. I know many Afro-Americans disliked this show, but I know many can relate and should have accepted it as it was. My heart was sad when I learned that Ester Rolle had passed. Tyler Perry is now the leading writer actor of today and I support his work, but not as much since he made such cruel mocking of Rolle in one of his plays. No one should have to hear ugly things about physical appearance. The show started getting less interesting when Daddy James died. It picked up a bit when Florida remarried, but slumped when she took an absence from the show. In all, the show was great and again I am pleased to own copies of part of my past. I do try to keep up with the work of the former stars of Good Times, and I must say, they are one group who has not been wiped up and down with rumors. I think children of today will enjoy this show and I have no problem sitting and watching with children. Congrats to the writer, crew, and stars for years of renewed memories of a time that I can once again enjoy without having to skip scenes.<br /><br />OK so I watch the shows over and over. Lately I have noticed thing that has made me rethink the series, but not dislike them. I think Florida was a bit harsh when it came to money that the children made. Not that the children did not need supervision, but it was done in a way that makes Florida's mothering different. The scenes where Florida had to speak about how other people were not very good looking bothers me now. When James was alive, the show made a big thing out of James wanting his own Fix-it shop, but never lived to see his family out of the projects, but Florida marries someone who owns a fix-it shop. A bit of a slap in the face to an actor who should have ended his time on Good Times showing that he accomplished all he strove for. Lastly, As I watch the shows, I see the series going in to overtime and being renamed ""JJ"". To be truthful, after James left everything mostly centered around JJ. Not a bad thing, just a noticeable thing. I would not trade my DVD's for any amount of money, but time, maturity and experience began to guide your eyes after a while.",Positive
"A truly muddled incomprehensible mess. Most things in the film look more or less like 1987, but then there are futuristic things just thrown in, like the policeman's ray gun. And that car! The director seemed to be in love with colored lights. The only really notable performance was the girl who played Valerie, but since there was no cast listing, I don't know which actress that was. This one is worth missing. Grade: F",Negative
"Although most Americans have little knowledge of his work other than Star Wars, Alec Guinness produced an amazing body of work--particularly in the 1940s-1950s--ranging from dramas to quirky comedies. I particularly love his comedies, as they are so well-done and seem so natural and real on the screen--far different from the usual fare from Hollywood.<br /><br />This being said, this was the film that sparked my interest in these movies. It's plot was so odd and cute that it is very unlikely the film would have been made anywhere--except for Ealing Studios--which had a particular fondness for ""little"" films like this one.<br /><br />Guinness is a nerdy little scientist that works for a textile company. He wants to experiment in order to create a synthetic fabric that is indestructible, though he is not working for the company as a researcher but for janitorial work! So, he tends to sneak into labs (either during the day if no one suspects or at night) and try his hand at inventing. Repeatedly, he is caught (such as after he blew up the lab) and given the boot until one day he actually succeeds! Then, despite the importance of the discovery, he sets off a completely unanticipated chain of events--and then the fun begins.<br /><br />The film is a wonderful satire that pokes fun at industry, unions, the government and people in general.",Positive
"So real and surreal, all in one. I remember feeling like Tessa. Heck, I remember being Tessa. This was a beautiful vignette of a relationship ending. I especially liked the protesters tangent. It is nice to see symbolism in a movie without being smacked over the head with it. If you get the chance to see this, take it. It is well worth the 30 minutes.",Positive
"What a frustrating movie. A small Southern town is overflowing with possibilities for exploring the complexities of interpersonal relationships and dark underbellies hidden beneath placid surfaces, as anyone who has read anything by Carson McCullers already knows. This does none of that. Instead, the writers settled for cutesy twinkles, cheap warm fuzzies and banal melodrama. The thing looks like a made-for-TV movie, and was directed with no particular distinction, but it's hard to imagine what anyone could have done to make this material interesting.<br /><br />The most frustrating aspect, though, is the fact that there are a lot of extremely competent and appealing actors in this cast, all trying gamely to make the best of things and do what they can with this--well, there's no other word for it--drivel. A tragic waste of talent, in particular that of the great Stockard Channing.",Negative
"STAR RATING: ***** Jodie Marsh **** Michelle Marsh *** Kym Marsh ** Rodney Marsh * Hackney Marsh <br /><br />Harlan Banks (Steven Seagal- not quite as bad an actor as Kevin Costner but.......aaaaahhhh, you get it) is a modern day Robin Hood (listen close, you can hear Brian Adams music playing in the background...no, not really), the kind of guy who steals ill-gotten blood money from drug dealers and uses it to keep run-down orphanages open. But now he's been approached to drive a getaway van in a heist from Las Vegas in one of those last things before retirement type jobs. But, of course, it all goes wrong and he winds up the patsy for the big guys at the top and in jail. Here he meets a guy named (although you wouldn't know it from paying attention to the movie) Ice Cool (Treach), who he forms a friendship with and ends up breaking out of jail with. Once free, he's out to prove his innocence, locate the missing money and, naturally, get even with those who framed him!<br /><br />Of all Seagal's recent straight to video films, Today You Die has that look about it most of all that it belongs in a cinema, even with a rap star as his co-star like his previous cinema films Half Past Dead and Exit Wounds. Yes, it seems when he's not making films about looking after the environment he's pretending to be black and co-starring with rappers. But TYD is not a cinema film and that's a luxury The Great One is never going to be enjoying again until Under Siege 3 materializes (if ever!) <br /><br />The film opens with a slick, polished look that commands attention but it all quickly goes down hill from there. Once Seagal hits prison, the plot quickly loses it's coherence. Indeed Treach's character just seems to pop up out of nowhere without any introduction as his sidekick and from there you quickly lose interest in it.<br /><br />That's it. I know I've said it before but I think I mean it this time. I don't think I'm going to be giving any more of these straight to video Seagal films any time. I honestly have no enthusiasm to watching Shadow Man at all. In fact, I can honestly say that I've not really enjoyed ANY of his STV films up to this point, and Today You Die is certainly no exception, an apathetic, boring effort all round best avoided by all. *",Negative
"This is the second Hitchcock film to appear on the list and the second Hitchcock film I've seen in full, the first was Rope, which I really enjoyed. With Saboteur Hitchcock was more room to roam free, whereas Rope took place all in one room. I didn't enjoy this one as much as Rope but that's not saying this is a bad film, it just seems like an average flick that could have been something more.<br /><br />It seems like a film Hitchcock would make as a break in between his more serious ones. As a thriller, I feel it fails to really get my on the edge of my seat or engaged with the lead character who is running around the States. The climax of the film feels like a miss opportunity to really amp up the tension. The sound design is almost non existent. You can hear their dialogue and a bit of the environment around them, but the important things are missing, the stitches ripping apart from the sleeve, the need of music to amp of the tension, all missing. Intentional no doubt, yet it lacks the emotional punch one would want from such a scene. Then it ends abruptly leaving you empty inside.<br /><br />The film doesn't feel like it should either, they are almost globe trotting from place to place, yet it feels more confined. The script itself is very average and seems to go about the more obtuse ways to get the plot moving.<br /><br />The performances are there, but nothing amazing. Everyone plays their parts to scripted words on the page. The relationship between the two leads is weak and needed more work. The one stand out is Otto Kruger, who has that rich, ego, evil persona down pat.<br /><br />In the end, I wanted more from this one. I understand it's one of Hitchcock's least exciting films, but I did have a good time watching it. I can recommend it, just not enthusiastically.",Positive
"I first saw this movie when I was in elementary school, back in the 1960s. I was fascinated with the character played by Ingrid Bergman and it was my introduction to the French Quarter of New Orleans. The first part of the movie is the best as she comes back to exact some revenge on her father's wife and daughter (her mother had been driven out in disgrace). During this time she meets the wonderful Clint Maroon, played by Gary Cooper. The chemistry between the two is great. The second half of the movie takes place in Saratoga, NY (the Saratoga of the title) and I never enjoy it as much as the New Orleans setting but it's still very good. I give this movie a ten - partly out of nostalgia but mostly because it's just a darn good movie and the characters besides those of Bergman and Cooper are equally wonderful (Flora Robson comes close to stealing the scenes from Bergman). It used to be shown on TV periodically but it's shown rarely if ever - it would be a good one for one of the classic movie stations to pick up and put into their programming cycles.",Positive
"Jean Claude Van Damme's movie career seems to have gone to hell in a handcart so how ironic to see him playing a character who meets the same fate in a literal manner at the very start of the movie ! It's also interesting to note how very , very similar the plots of his movies play out regardless of who the producer , director or screenwriter are . Van Damme usually plays a character who is living in France then due to a set of circumstances finds himself in another part of the globe where he has a brother who dies and it's up to Van Damme to get revenge helped by a character he's just met . Look at AWOL or LEGOINAIRRE or many other films that feature the headline "" Starring Jean Claude Van Damme "" and they all feature nearly the same type of story structure . This doesn't mean they're identical of course , just very similar and if you've seen one Van Damme movie you've basically seen them all . It's the same with MAXIMUM RISK",Negative
"This was an interesting adaption of William Shakespeare's last known solo play but in my humble opinion, a terrible one. Jarman tries to change the personalities of the characters for a start. He makes Miranda seem insane after being stuck on the island for so long, Prospero is no different - a mix of madness and self-pity on his part. I could not imagine Shakespeare thinking his characters to be anything like the way Jarman portraits them.<br /><br />Caliban's appearance is maybe the only thing he got right, but then again, I was under the impression that Caliban was a tormented, deformed monster but turns out to be an insane rambling, northerner who is constantly cackling, not as I would have imagined him. Ferdinand makes a brief appearance, naked most the time and quiet.<br /><br />In fact, to the point I stopped watching this awful adaption, their had been so many lines cut from the play. If anything, I think Jarman was trying to re-write Shakespeare and include his own scenes most the time. So much text is cut out in the first part it makes it not a Shakespeare play, but a load of 70's melodramatic, preposterous rubbish.<br /><br />An attempt to interpret this play more realistically in the end, but this play was never a realistic one and it was made nothing like the text displays it to be.",Negative
"This is one of those movies that's difficult to review without giving away the plot. Suffice to say there are weird things and unexpected twists going on, beyond the initial superficial ""Tom Cruise screws around with multiple women"" plot.<br /><br />The quality cast elevate this movie above the norm, and all the cast are well suited to their parts: Cruise as the irritatingly smug playboy who has it all - and then loses it all, Diaz as the attractive but slightly deranged jilted lover, Cruz as the exotic new girl on the scene and Russell as the fatherly psychologist. The story involves elements of romance, morality, murder-mystery, suspense and sci-fi and is generally an entertaining trip.<br /><br />I should add that the photography is also uniformly excellent and the insertion of various visual metaphors is beautiful once you realize what's going on.<br /><br />If you enjoy well-acted movies with twists and suspense, and are prepared to accept a slightly fantastic Philip K Dick style resolution, then this is a must-see. <br /><br />9/10",Positive
"Love this little film, that reminds me somewhat of the original Japanese gem, SHALL WE DANCE? (not the overblown Gere/Jlo remake...) Luckily I found it and taped it when it was showing on a STARZ Promo Weekend, because as far as I know, it's not available on DVD. I'll watch just about anything with Yancy Butler (anyone remember the short-lived TV series MANN AND MACHINE ???) in it, and she positively shines in this. She does a dance routine to a disco song that is verrrryyyyyy HOT!! Loved all the other characters in it, especially the ones played by Patrick Stewart and Leslie Caron (where's she been all these years?). This is one of those films that I take out from time to time and always come away smiling after watching it. Recommended highly!!!",Positive
"In 1993, with the success of the first season of Batman: The Animated Series, Warner Brothers commissioned the team responsible for the hit-show with producing a feature-length movie, originally slated for Direct-To-Video, but bumped up to theatrical status. It would become known as Batman: Mask of the Phantasm. Ten years after Phantasm, we have had an additional three feature-films released from the boys at the WB, Sub-Zero, Return of the Joker, and now, Mystery of the Batwoman joins the family.<br /><br />The plot is basic and in many ways similar to Mask of the Phantasm: A new female vigilante modeling herself after Batman has begun targeting operations run by Gotham mob boss Rupert Thorne and Oswald Cobblepot AKA The Penguin. Now, Batman must attempt to unravel the mystery of the Batwoman before she crosses the line.<br /><br />The animation is the sleeker, futuristic style that was utilized for Batman: The Animated Series' fifth and sixth seasons (AKA The New Batman Adventures). , it's quite nicely done, and just as sleek as Return of the Joker's animation. There is also some use of CGI, but it's minor compared to the overabundance of it in Sub-Zero. The music was alright. Different and exotic and similar to the Justice League score, although the points in the score when the old animated Batman theme comes up will be sure to send waves of nostalgia through the older fans' rodent-shaped hearts.<br /><br />Kevin Conroy, as always, does a wonderful job as Bruce Wayne and Batman. It's also great to have the old Batman: The Animated Series alumni back; that includes Bob Hastings (Commissioner Gordon), Robert Costanzo (Detective Bullock), Tara Strong (Barbara Gordon/Batgirl; her cameo hints at the romantic-relationship between her and Bruce that was mentioned in Batman Beyond), and Efrem Zimbalist Jr.(Alfred).<br /><br />Villains were also great - especially given that Rupert Thorne, the old mob boss from the original series, appears for the first time since the fourth season.<br /><br />Overall, while not quite reaching the standard set by Mask of the Phantasm ten years ago, MOTB carries on the torch quite nicely for the animated Batman films. And if you have the DVD and are a hardcore fan, you will love the five-minute short Chase Me.",Positive
"Directed by Diane Keaton and adapted from a book by Franz Lidz. A young mother Selma Lidz(Andie MacDowell)is battling a very serious illness and her self proclaimed inventor husband Sid(John Tururro)is a little lacking in the emotions department. Unhappy with the new home situation, their sensitive son Steven(Nathan Watt)decides he wants to stay with his two eccentric uncles Danny(Michael Richards)and Melvin(Lou Cutell)until his mom is well. Steven seems to be happier and even takes interest in his strange uncle's living habits; he even decides he wants to change his name to Franz. Set in the early 60's, this drama is a bit comedic...change that to zany. Not being a MacDowell fan, UNSTRUNG HEROES assures my attitude; albeit I enjoyed the film and it is not a total waste.",Negative
"I loved this film. I thought it would be easy to watch, and easy to forget. I ran out after watching this to buy the DVD, obv not easily forgotten!<br /><br />The script is brilliant, and the casting couldn't be more perfect. Each character has their moment, and I laughed hard throughout this film, comedic timing was spot-on.<br /><br />",Positive
This movie is really bad. Most of it looks like it was filmed either in a park or a basement. There's a giant spider but all we see of it is one leg. There are some worms that live in a cave that are just cheap sock puppets with cardboard teeth. And the plot is a bunch of post-apocalyptic mumbo jumbo that makes no sense at all. The whole thing is just laughable.,Negative
"One of the most significant quotes from the entire film is pronounced halfway through by the protagonist, the mafia middle-man Titta Di Girolamo, a physically non-descript, middle-aged man originally from Salerno in Southern Italy. When we're introduced to him at the start of the film, he's been living a non-life in an elegant but sterile hotel in the Italian-speaking Canton of Switzerland for the last ten years, conducting a business we are only gradually introduced to. While this pivotal yet apparently unremarkable scene takes place employees of the the Swiss bank who normally count Di Girolamo's cash tell him that 10,000 dollars are missing from his usual suitcase full of tightly stacked banknotes. At the news, he quietly but icily threatens his coaxing bank manager of wanting to close down his account. Meanwhile he tells us, the spectators, that when you bluff, you have to bluff right through to the end without fear of being caught out or appearing ridiculous. He says: you can't bluff for a while and then halfway through, tell the truth. Having eventually done this - bluffed only halfway through and told the truth, and having accepted the consequences of life and ultimately, love - is exactly the reason behind the beginning of Titta Di Girolamo's troubles. <br /><br />This initially unsympathetic character, a scowling, taciturn, curt man on the verge of 50, a man who won't even reply in kind to chambermaids and waitresses who say hello and goodbye, becomes at one point someone the spectator cares deeply about. At one point in his non-life, Titta decides to feel concern about appearing ""ridiculous"". The first half of the film may be described as ""slow"" by some. It does indeed reveal Di Girolamo's days and nights in that hotel at an oddly disjoined, deliberate pace, revealing seemingly mundane and irrelevant details. However, scenes that may have seemed unnecessary reveal just how essential they are as this masterfully constructed and innovative film unfolds before your eyes. The existence of Titta Di Girolamo - the man with no imagination, identity or life, the unsympathetic character you unexpectedly end up loving and feeling for when you least thought you would - is also conveyed with elegantly edited sequences and very interesting use of music (one theme by the Scottish band Boards of Canada especially stood out). <br /><br />Never was the contrast between the way Hollywood and Italy treat mobsters more at odds than since the release of films such as Le Conseguenze dell'Amore or L'Imbalsamatore. Another interesting element was the way in which the film made use of the protagonist's insomnia. Not unlike The Machinist (and in a far more explicit way, the Al Pacino film Insomnia), Le Conseguenze dell'Amore uses this condition to symbolise a deeper emotional malaise that's been rammed so deep into the obscurity of the unconscious, it's almost impossible to pin-point its cause (if indeed there is one). <br /><br />The young and sympathetic hotel waitress Sofia (played by Olivia Magnani, grand-daughter of the legendary Anna) and the memory of Titta's best friend, a man whom he hasn't seen in 20 years, unexpectedly provide a tiny window onto life that Titta eventually (though tentatively at first) accepts to look through again. Though it's never explicitly spelt out, the spectator KNOWS that to a man like Titta, accepting The Consequences of Love will have unimaginable consequences. A film without a single scene of sex or violence, a film that unfolds in its own time and concedes nothing to the spectator's expectations, Le Conseguenze dell'Amore is a fine representative of that small, quiet, discreet Renaissance that has been taking place in Italian cinema since the decline of Cinecittà during the second half of the 70s. The world is waiting for Italy to produce more Il Postino-like fare, more La Vita è Bella-style films... neglecting to explore fine creations like Le Conseguenze dell'Amore, L'Imbalsamatore and others. Your loss, world.",Positive
"Solomon and Sheba has come down in Hollywood lore not for the quality of the film, but for the fact that Tyrone Power died while making it. I was in the 5th grade and well remember the huge news for days when that tragedy happened. I didn't know who Tyrone Power was then, but I learned and learned to appreciate the body of his work.<br /><br />I often wonder if Ty had a sense about this film and what a dud it proved. He was the unnamed producer of this as well. Maybe he just didn't want to face the critics. Good thing Power actually went out with Witness for the Prosecution although you can see him in long shots if you look close. <br /><br />What we have here is a biblical stew that probably would baffle the great Solomon himself. Several incidents described in the Bible that the Bible treats separately are woven together into one plot with a few additions tossed in by Hollywood. <br /><br />The actual story about the Queen of Sheba is that she went on a trade mission to the Kingdom of Israel, chatted Solomon up a bit, came back with a lot of trade goods and that was that. The story of a romance between her and Solomon is of legend. The ancient kingdom of Sheba is about where Yemen is now and her people purportedly moved to the African continent which is how Ethiopia was founded.<br /><br />The Queen never witnessed Solomon's famous case involving the two women with separate claims for a baby, nor was she involved with the building of the First Temple. Nor was she around for the destruction of same. For that matter neither was Solomon.<br /><br />And she was not involved in the dispute over the succession when Solomon's brother Adonijah put in a counterclaim. That is the heart of this film. Adonijah upon hearing the news that King David is dying declares himself king. Of course David rallies temporarily and says that God came to him and said Solomon should succeed him. When David hears about what Adonijah did, he says that's what got God all bent out of shape, Adonijah being greedy. After that Adonijah gets to plotting.<br /><br />Things seem to come full circle in that Ty Power collapsed on the set while dueling with George Sanders as Adonijah. Sanders and Power were rivals in many films, most particularly in Lloyds of London which was Power's breakthrough role. If Sanders is not quite the jaded sophisticate he was in Samson and Delilah, he's still Sanders the biblical cad.<br /><br />When Power died Yul Brynner was brought in to play Solomon and given a wig so that existing footage of Power in long shot could be salvaged. Brynner invests the dialog with the proper dignity, but I think he probably regretted doing the pinch hitting.<br /><br />Gina Lollobrigida is the Queen of Sheba and she is alluring as a biblical temptress in the Cecil B. DeMille tradition. She seems not to have any real conviction and my guess is she was shocked at Power's sudden demise and having to do it all over again. Marisa Pavan as Abishag may give the best performance in the film.<br /><br />The real story with Adonijah is not as elaborate as this film. He disputed with Solomon for the succession and gathered around a group of some of King David's court as supporters. Solomon pardoned them once and then Adonijah asked for Abishag in marriage. Abishag in the Bible and here was an adopted daughter of King David in his old age. When Solomon hears that, he decides Adonijah is getting greedy again and has him killed. The Bible mentions someone named Berniah who was going around basically doing contract hits on Adonijah's supporters.<br /><br />What we have in the film is a spectacular climax involving a miracle that I searched for and couldn't find. It came from the fertile imagination of director King Vidor who ended a long and distinguished career on a sour note. It was a question of Vidor trying to out do Cecil B. DeMille in biblical spectacle. <br /><br />He didn't make it.",Negative
"For many months I was looking forward to this release. The previews looked good, early reports on the net were encouraging, and golden eye and Timesplitters were excellent shooters (by the same people). It turns out I was greatly misled! Haze had the potential to be up there with Call of Duty 4 and other next gen shooters, however it looks, plays and feels like something from 5 years or so ago. I played Haze on a 1080 TV and was initially disappointed that the game's developers had limited the graphics to 720. The Haze universe lacks detail and atmosphere, the feeling of ""they must have really rushed to finish this"" is always there.<br /><br />The controls are sluggish and cumbersome, and i have yet to find an adjustment for x/y axis sensitivity . There are many parts of the single player game that are very dark (visually), to the point where you can't actually see where you are going. Why not add a torch function like in Halo? or even better, night vision? The use of the performance enhancing drug ""nectar"" is interesting, however just as you get used to it you switch sides and don't use it again! why bother? I could go on with many more Haze faults, but instead i'll just say Don't BOTHER! wait for killzone 2 or play call of duty 4 and try to unlock the gold AK!",Negative
"The summary line is some men's wet dream for the ideal woman ... ;o) Seriously though, back to the movie, which has classic cinema written all over it (pun intended and quite literally shown in the picture, too as you'll see)! <br /><br />How could someone make a silent movie in this year and age? It's not completely silent for once (take the music for instance). With great cinematography is the answer. And it's no wonder that it did win prizes (as another user stated) in this area! But it's also sometimes it's downfall. Although the pictures are great, it sometimes delves too much in them instead of moving forward (plot and time wise). If you can cope with that, than you'll enjoy it even more than me. I haven't told you anything about the story, but I'll never do that, because I don't want to spoiler anything for you ...",Positive
"This movie easily falls into the category of laughable, if not beyond that to actually insulting. I mean in what alternate universe did the filmmakers and studios think that this film would play? From beginning to end we bombarded with Quaids overacting and ridiculous facial expressions, laying on the ""im a loose cannon"" act a little thick. Another picking point I had with the movie was the lack of a realistic story of events that would make you grow to connect to a character. I mean in one scene where Lewis is playing in a bar before making it big there is this over the top, just completely absurd bar fight that every citizen in town is apparently a part of. Then Lewis begins to play his rendition of ""A whole lot of shaking'"" and everyone immediately forgets their differences and begins dancing wildly as if its the most normal thing in the world. These kind of scenes, of which there are numerous, coupled with the lack of depth in any of the characters led me to actual laughter. So all in all this film is not worth viewing for anyone not interested in mocking a filmmaker and his actors decisions for an hour and a half.",Negative
This movie was one if not the best movie I've seen in the past year I highly recommend it it starts off as a very funny movie but as the film progress's turns into so much more. do yourself a favor and see this film. I saw a screener of this movie but I am going to buy it not only for myself but for several true film fans i have the unfortunate feeling this great film will be widely unrecognized as is the case with so many other non commercial films this is a comedic yet heart wrenching movie it will make you laugh it will make you cry it will make you think and yes you will think about it when its over and isn't that what a good movie is!,Positive
"All the way though i was thinking to myself ""Oh god why!"" At the very beginning i thought ""Right it might be average,"" but the acting and plot on most parts was atrocious.<br /><br />Every part in it was so predictable, even though the first movie seemed to bare a large resemblance to the ring, it was a half decent movie, but this just seemed to take all the good things about the first and made them terrible. Some bits made everyone in the audience wet themselves, Eg. The part were Geller falls off the building had me in stitches. My girlfriend had to keep telling me to quiet down i was kept commenting on what was bound to happen next, and more times than less i was right.<br /><br />Why does going into the house make her come after you, it doesn't make sense. It was a poor excuse for a lot of killings, and no really depth was seen at all.<br /><br />You can see everything coming, which just left you feeling that there was no point in watching. Oh shes behind her ... didn't see that one coming *yawns*.<br /><br />Surely these people must have thought to... oh i don't know, carry a knife round or at least try and fight back, instead of being eaten but someone hair? At best during the movie i was very mildly scared (and i mean mildly), i was just crying out for the credits, as they rolled i exhaled a short ""Oh thank god."" If you haven't already, don't waste your' time and money on this; pointless, plot less, sorry excuse for a sequel!",Negative
"This movie took me by surprise. The opening credit sequence features nicely done animation. After that, we're plunged into a semi-cheesy production, betraying its low budget. The characters, typical American teens, are introduced slowly, with more personal detail than is usually found in movies like this. By the time the shlitz hits the fan, we know each one of the characters, and either like or hate them according to their distinct personalities. It's a slow uphill set-up, kind of like the ride up a slope of a really tall roller coaster. Thankfully, once the action kicks in, it's full blown old school HORROR! Steve Johnson's make-up effects are awesome. Equal in quality to much bigger budgeted films. And the scares are jolting. Kevin Tenney delivers his best movie ever, with heart-stopping surprises and creepy suspenseful set-ups. The tongue-in-cheek, sometimes cheesy, humor marks this film as pure 80s horror, as opposed to the sullen tone of earlier genre fare like ""Night of the Living Dead"" or ""Hills Have Eyes."" But for true horror fans, this one is worth checking out. Play it as the first entry on a double bill with the 1999 remake of ""House on the Haunted Hill."" The set-up and character dynamics are so similar that you really have to wonder what film they were actually remaking?",Positive
"Delightful film directed by some of the best directors in the industry today. The film is also casting some of the great actors of our time, not just from France but from everywhere.<br /><br />My favorite segments:<br /><br />14th arrondissement: Carol (Margo Martindale), from Denver, comes to Paris to learn French and also to make a sense of her life.<br /><br />Montmartre: there was probably not a better way to start this movie than with this segment on romantic Paris.<br /><br />Loin du 16ème: an image of Paris that we are better aware of since the riots in the Cités. Ana (Catalina Sandino Moreno) spends more time taking care of somebody else's kid (she's a nanny) than of her own.<br /><br />Quartier Latin: so much fun to see Gérard Depardieu as the ""tenancier de bar"" with Gena Rowlands and Ben Gazzara discussing their divorce.<br /><br />Tour Eiffel: don't tell me you didn't like those mimes!<br /><br />Tuileries: such a treat to see Steve Buscemi as the tourist who's making high-contact (a no- no) with a girl in the Metro.<br /><br />Parc Monceau: Nick Nolte is great. Ludivine Sagnier also.<br /><br />I've spend 3 days in Paris in 2004 and this movie makes me want to go back!<br /><br />Seen in Barcelona (another great city), at the Verdi, on March 18th, 2007.<br /><br />84/100 (***)",Positive
